label,3,5,10,12,15,17,18,21,25,26,27,28,29,30,33,35,40,42,48,49,52,53,54,59,61,63,65,66,68,70,74,75,78,81,84,85,86,87,88,90,93,94,96,99,101,103,104,105,107,110,112,116,119,121,126,127,10000000,130,131,10000004,134,10000007,135,10000009,137,10000011,140,10000013,10000014,138,10000016,144,145,146,147,148,10000022,10000023,10000024,152,154,153,156,157,158,10000031,151,10000036,10000037,10000038,165,168,10000041,169,10000043,171,10000046,10000050,180,10000055,10000056,10000057,185,186,10000060,10000062,10000064,10000067,195,10000069,196,197,10000072,10000073,198,10000076,10000077,10000079,10000080,143,10000083,10000089,10000091,10000092,10000095,10000097,10000098,10000100,10000102,10000106,10000108,10000111,10000114,10000115,10000117,10000118,10000120,10000122,10000123,10000124,10000125,10000129,10000141,10000149,10000150,10000155,10000163
1,-70.0,-66.0,-85.0,-88.0,-83.0,-83.0,-57.0,-66.0,-84.0,-87.0,-91.0,-75.0,-76.0,-84.0,-88.0,-84.0,-62.0,-87.0,-77.0,-88.0,-80.0,-82.0,-84.0,-86.0,-74.0,-86.0,-82.0,-91.0,-89.0,-88.0,-90.0,-85.0,-83.0,-86.0,-81.0,-90.0,-88.0,-89.0,-82.0,-88.0,-86.0,-86.0,-88.0,-89.0,-89.0,-86.0,-83.0,-86.0,-76.0,-88.0,-86.0,-88.0,-80.0,-86.0,-90.0,-88.0,-67.0,-86.0,-85.0,-65.0,-87.0,-75.0,-79.0,-65.0,-85.0,-87.0,-89.0,-78.0,-88.0,-86.0,-58.0,-83.0,-85.0,-89.0,-85.0,-86.0,-75.0,-83.0,-87.0,-84.0,-85.0,-87.0,-88.0,-85.0,-88.0,-63.0,-82.0,-78.0,-78.0,-81.0,-89.0,-88.0,-85.0,-89.0,-91.0,-86.0,-88.0,-85.0,-88.0,-80.0,-83.0,-87.0,-80.0,-89.0,-90.0,-88.0,-87.0,-83.0,-89.0,-87.0,-87.0,-88.0,-89.0,-85.0,-84.0,-84.0,-88.0,-85.0,-85.0,-90.0,-87.0,-87.0,-88.0,-81.0,-87.0,-89.0,-85.0,-90.0,-85.0,-78.0,-87.0,-87.0,-88.0,-87.0,-85.0,-82.0,-89.0,-87.0,-88.0,-94.0,-85.0,-85.0,-88.0,-86.0,-85.0,-91.0,-89.0
1,-66.0,-72.0,-85.0,-88.0,-82.5,-83.0,-54.0,-66.0,-84.0,-87.0,-91.0,-75.0,-76.0,-84.0,-88.0,-84.0,-68.0,-85.0,-77.0,-88.0,-80.0,-82.0,-84.0,-86.0,-74.0,-83.0,-81.6923076923077,-91.0,-89.0,-88.0,-90.0,-85.0,-83.0,-86.0,-81.0,-90.0,-88.0,-89.0,-82.0,-88.0,-86.0,-86.0,-88.0,-89.0,-89.0,-86.0,-83.0,-86.0,-76.0,-88.0,-86.0,-88.0,-80.0,-86.0,-90.0,-88.0,-67.0,-86.0,-85.0,-59.0,-87.0,-77.0,-79.0,-64.0,-85.0,-86.85,-89.0,-78.0,-88.0,-86.0,-54.0,-83.0,-85.0,-89.0,-85.0,-86.0,-78.0,-87.0,-87.0,-84.0,-85.0,-87.0,-88.0,-85.0,-88.0,-73.0,-82.0,-74.0,-78.0,-81.0,-89.0,-88.0,-85.0,-89.0,-91.0,-86.0,-87.0,-85.0,-88.0,-79.58333333333333,-83.0,-87.0,-80.0,-89.0,-90.0,-88.0,-87.0,-83.0,-89.0,-87.0,-87.0,-88.0,-89.0,-85.0,-84.0,-84.0,-88.0,-85.0,-85.0,-90.0,-87.0,-87.0,-88.0,-81.0,-87.125,-89.0,-85.0,-90.0,-85.0,-78.0,-87.0,-87.0,-88.0,-87.0,-85.0,-82.0,-89.0,-87.0,-88.0,-94.0,-85.0,-85.0,-88.0,-86.0,-85.0,-91.0,-89.0
1,-67.0,-65.0,-85.0,-88.0,-82.0,-83.0,-56.0,-60.0,-84.0,-87.0,-91.0,-75.0,-76.0,-84.0,-88.0,-84.0,-67.0,-85.0,-77.0,-88.0,-80.0,-82.0,-84.0,-86.0,-74.0,-85.0,-81.38461538461539,-91.0,-89.0,-88.0,-90.0,-85.0,-83.0,-86.0,-81.0,-90.0,-88.0,-89.0,-82.0,-88.0,-86.0,-86.0,-88.0,-89.0,-89.0,-86.0,-83.0,-86.0,-76.0,-88.0,-86.0,-88.0,-80.0,-86.0,-90.0,-88.0,-67.0,-86.0,-85.0,-59.0,-87.0,-76.0,-79.0,-66.0,-85.0,-86.7,-89.0,-78.0,-88.0,-86.0,-57.0,-83.0,-85.0,-89.0,-85.0,-86.0,-81.0,-80.0,-87.0,-84.0,-85.0,-87.0,-88.0,-85.0,-88.0,-64.0,-82.0,-73.0,-78.0,-83.0,-89.0,-88.0,-85.0,-89.0,-91.0,-86.0,-85.0,-82.0,-88.0,-79.16666666666667,-83.0,-87.0,-80.0,-89.0,-90.0,-88.0,-87.0,-83.0,-89.0,-87.0,-87.0,-88.0,-89.0,-85.0,-84.0,-84.0,-88.0,-85.0,-85.0,-90.0,-87.0,-87.0,-88.0,-81.0,-87.25,-89.0,-85.0,-90.0,-85.0,-78.0,-87.0,-87.0,-88.0,-87.0,-85.0,-82.0,-89.0,-87.0,-88.0,-94.0,-85.0,-85.0,-88.0,-86.0,-85.0,-91.0,-89.0
1,-67.0,-65.0,-85.0,-88.0,-82.0,-83.0,-56.0,-60.0,-84.0,-87.0,-91.0,-75.0,-76.0,-84.0,-88.0,-84.0,-67.0,-85.0,-78.0,-88.0,-80.0,-82.0,-84.0,-86.0,-74.0,-85.0,-81.07692307692308,-91.0,-89.0,-88.0,-90.0,-85.0,-83.0,-86.0,-81.0,-90.0,-88.0,-89.0,-82.0,-88.0,-86.0,-86.0,-88.0,-89.0,-89.0,-86.0,-83.0,-86.0,-76.0,-88.0,-86.0,-88.0,-80.0,-86.0,-90.0,-88.0,-68.0,-86.0,-85.0,-62.0,-87.0,-77.0,-79.0,-63.0,-85.0,-86.55,-89.0,-78.0,-88.0,-86.0,-55.0,-83.0,-85.0,-89.0,-85.0,-86.0,-80.0,-80.0,-87.0,-84.0,-85.0,-87.0,-88.0,-85.0,-88.0,-69.0,-82.0,-73.0,-78.0,-83.0,-89.0,-88.0,-85.0,-89.0,-91.0,-86.0,-85.0,-82.0,-88.0,-78.75,-83.0,-87.0,-80.0,-89.0,-90.0,-88.0,-87.0,-85.0,-89.0,-87.0,-87.0,-88.0,-89.0,-85.0,-84.0,-84.0,-88.0,-85.0,-85.0,-90.0,-87.0,-87.0,-88.0,-81.0,-87.375,-89.0,-85.0,-90.0,-85.0,-78.0,-87.0,-87.0,-88.0,-87.0,-85.0,-82.0,-89.0,-87.0,-88.0,-94.0,-85.0,-85.0,-88.0,-86.0,-85.0,-91.0,-89.0
1,-67.0,-65.0,-85.0,-88.0,-83.0,-83.0,-56.0,-62.0,-84.0,-87.0,-91.0,-75.0,-76.0,-84.0,-88.0,-84.0,-67.0,-85.0,-78.0,-88.0,-80.0,-82.0,-84.0,-86.0,-74.0,-85.0,-80.76923076923077,-91.0,-89.0,-88.0,-90.0,-85.0,-83.0,-86.0,-81.0,-90.0,-88.0,-89.0,-82.0,-88.0,-86.0,-86.0,-88.0,-89.0,-89.0,-86.0,-83.0,-86.0,-76.0,-88.0,-86.0,-88.0,-80.0,-86.0,-90.0,-88.0,-68.0,-86.0,-85.0,-61.0,-87.0,-77.0,-79.0,-65.0,-85.0,-86.4,-89.0,-78.0,-88.0,-86.0,-56.0,-83.0,-85.0,-89.0,-85.0,-86.0,-79.0,-80.0,-87.0,-84.0,-85.0,-87.0,-88.0,-85.0,-88.0,-69.0,-82.0,-73.0,-78.0,-82.0,-89.0,-88.0,-85.0,-89.0,-91.0,-86.0,-86.0,-82.0,-88.0,-78.33333333333333,-83.0,-87.0,-80.0,-89.0,-90.0,-88.0,-87.0,-85.0,-89.0,-87.0,-87.0,-88.0,-89.0,-85.0,-84.0,-84.0,-88.0,-85.0,-85.0,-90.0,-87.0,-87.0,-88.0,-81.0,-87.5,-89.0,-85.0,-90.0,-85.0,-78.0,-87.0,-87.0,-88.0,-87.0,-85.0,-82.0,-89.0,-87.0,-88.0,-94.0,-85.0,-85.0,-88.0,-86.0,-85.0,-91.0,-89.0
1,-63.0,-72.0,-85.0,-88.0,-82.0,-83.0,-55.0,-62.0,-84.0,-87.0,-91.0,-73.0,-76.0,-84.0,-88.0,-84.0,-68.0,-85.0,-78.0,-88.0,-80.0,-82.0,-84.0,-86.0,-74.0,-85.0,-80.46153846153847,-91.0,-89.0,-88.0,-90.0,-85.0,-83.0,-86.0,-81.0,-90.0,-88.0,-89.0,-82.0,-88.0,-86.0,-86.0,-88.0,-89.0,-89.0,-86.0,-83.0,-86.0,-76.0,-88.0,-86.0,-88.0,-80.0,-86.0,-90.0,-88.0,-68.0,-86.0,-85.0,-61.0,-87.0,-78.0,-79.0,-64.0,-85.0,-86.25,-89.0,-78.0,-88.0,-86.0,-55.0,-83.0,-85.0,-89.0,-85.0,-86.0,-79.0,-80.0,-87.0,-84.0,-85.0,-87.0,-88.0,-85.0,-88.0,-69.0,-82.0,-73.0,-78.0,-81.0,-89.0,-88.0,-85.0,-89.0,-91.0,-86.0,-86.0,-86.0,-88.0,-77.91666666666667,-83.0,-87.0,-80.0,-89.0,-90.0,-88.0,-87.0,-86.0,-89.0,-87.0,-87.0,-88.0,-89.0,-85.0,-84.0,-84.0,-88.0,-85.0,-85.0,-90.0,-87.0,-87.0,-88.0,-81.0,-87.625,-89.0,-85.0,-90.0,-85.0,-78.0,-87.0,-87.0,-88.0,-87.0,-85.0,-82.0,-89.0,-87.0,-88.0,-94.0,-85.0,-85.0,-88.0,-86.0,-85.0,-91.0,-89.0
1,-63.0,-72.0,-85.0,-88.0,-82.0,-83.0,-57.0,-62.0,-84.0,-87.0,-91.0,-74.0,-78.0,-84.0,-88.0,-84.0,-68.0,-85.0,-78.0,-88.0,-80.0,-82.0,-84.0,-86.0,-74.0,-85.0,-80.15384615384616,-91.0,-89.0,-88.0,-90.0,-85.0,-85.0,-86.0,-81.0,-90.0,-88.0,-89.0,-82.0,-88.0,-86.0,-86.0,-88.0,-89.0,-89.0,-86.0,-83.0,-86.0,-76.0,-88.0,-86.0,-88.0,-80.0,-86.0,-90.0,-88.0,-70.0,-86.0,-85.0,-62.0,-87.0,-74.0,-79.0,-67.0,-85.0,-86.1,-89.0,-78.0,-88.0,-86.0,-57.0,-83.0,-85.0,-89.0,-85.0,-86.0,-77.0,-88.0,-87.0,-84.0,-85.0,-87.0,-88.0,-85.0,-88.0,-68.0,-82.0,-73.0,-78.0,-81.0,-89.0,-88.0,-85.0,-89.0,-91.0,-86.0,-85.0,-86.0,-88.0,-77.5,-83.0,-87.0,-80.0,-89.0,-90.0,-88.0,-87.0,-85.0,-89.0,-87.0,-87.0,-88.0,-89.0,-85.0,-84.0,-84.0,-88.0,-85.0,-85.0,-90.0,-87.0,-87.0,-88.0,-81.0,-87.75,-89.0,-85.0,-90.0,-85.0,-78.0,-87.0,-87.0,-88.0,-87.0,-85.0,-82.0,-89.0,-87.0,-88.0,-94.0,-85.0,-85.0,-88.0,-86.0,-85.0,-91.0,-89.0
1,-63.0,-72.0,-85.0,-88.0,-82.0,-83.0,-57.0,-63.0,-84.0,-87.0,-91.0,-75.0,-78.0,-84.0,-88.0,-84.0,-68.0,-85.0,-78.0,-88.0,-80.0,-82.0,-84.0,-86.0,-74.0,-85.0,-79.84615384615384,-91.0,-89.0,-88.0,-90.0,-85.0,-85.0,-86.0,-81.0,-90.0,-88.0,-89.0,-82.0,-88.0,-86.0,-86.0,-88.0,-89.0,-89.0,-86.0,-83.0,-86.0,-76.0,-88.0,-86.0,-88.0,-80.0,-86.0,-90.0,-88.0,-67.0,-86.0,-85.0,-62.0,-87.0,-74.0,-79.0,-68.0,-85.0,-85.95,-89.0,-78.0,-88.0,-86.0,-55.0,-83.0,-85.0,-89.0,-85.0,-86.0,-76.0,-88.0,-87.0,-84.0,-85.0,-87.0,-88.0,-85.0,-88.0,-68.0,-82.0,-73.0,-78.0,-82.0,-89.0,-88.0,-85.0,-89.0,-91.0,-86.0,-85.0,-86.0,-88.0,-77.08333333333333,-83.0,-87.0,-80.0,-89.0,-90.0,-88.0,-87.0,-85.0,-89.0,-87.0,-87.0,-88.0,-89.0,-85.0,-84.0,-84.0,-88.0,-85.0,-85.0,-90.0,-87.0,-87.0,-88.0,-81.0,-87.875,-89.0,-85.0,-90.0,-85.0,-78.0,-87.0,-87.0,-88.0,-87.0,-85.0,-82.0,-89.0,-87.0,-88.0,-94.0,-85.0,-85.0,-88.0,-86.0,-85.0,-91.0,-89.0
1,-57.0,-73.0,-85.0,-88.0,-81.0,-83.0,-56.0,-62.0,-84.0,-87.0,-91.0,-75.0,-78.0,-84.0,-88.0,-84.0,-72.0,-85.17647058823529,-78.0,-88.0,-80.66666666666667,-82.0,-84.0,-86.08695652173913,-74.0,-85.0,-79.53846153846153,-91.0,-89.0,-88.0,-90.0,-85.0,-85.0,-86.0,-81.0,-90.0,-88.0,-89.0,-82.0,-88.0,-86.0,-86.0,-88.0,-89.0,-89.0,-86.0,-83.0,-86.0,-76.0,-88.0,-86.0,-88.0,-80.0,-86.0,-90.0,-88.0,-67.0,-86.0,-85.0,-61.0,-87.0,-76.0,-79.0,-57.0,-85.0,-85.8,-89.0,-76.0,-88.0,-86.0,-56.0,-83.0,-85.0,-89.0,-85.0,-86.0,-77.0,-88.0,-87.0,-84.0,-85.0,-87.0,-88.0,-85.0,-88.0,-72.0,-82.0,-74.0,-78.0,-82.0,-89.0,-88.0,-85.0,-89.0,-91.0,-86.0,-90.0,-87.0,-88.0,-76.66666666666667,-83.0,-84.0,-80.0,-89.0,-90.0,-88.0,-87.0,-85.0,-89.0,-87.0,-87.0,-88.0,-89.0,-85.0,-84.0,-84.0,-88.0,-85.0,-85.0,-90.0,-87.0,-87.0,-88.0,-81.0,-88.0,-89.0,-85.0,-90.0,-85.0,-78.0,-87.0,-87.0,-88.0,-87.0,-85.0,-82.0,-89.0,-87.0,-88.0,-94.0,-85.0,-85.0,-88.0,-86.0,-85.0,-91.0,-89.0
